city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Tullamore,Tullamore,53.2739,-7.4889,Ireland,IE,IRL,Offaly,admin,,1372035774
Reykjavík,Reykjavik,64.1500,-21.9500,Iceland,IS,ISL,Höfuðborgarsvæði,primary,166212,1352327190
Höfn,Hofn,64.2723,-15.2139,Iceland,IS,ISL,Austurland,,1695,1352857630
Egilsstaðir,Egilsstadir,65.2674,-14.3950,Iceland,IS,ISL,Austurland,admin,2265,1352699507
Akureyi,Akureyi,65.6666,-18.1000,Iceland,IS,ISL,Norðurland Eystra,admin,16563,1352098424
Sauðárkrókur,Saudarkrokur,65.7464,-19.6390,Iceland,IS,ISL,Norðurland Vestra,admin,2682,1352929836
Selfoss,Selfoss,63.9334,-20.9969,Iceland,IS,ISL,Suðurland,admin,6275,1352214400
Keflavík,Keflavik,64.0166,-22.5666,Iceland,IS,ISL,Suðurnes,admin,7930,1352901945
Ísafjörður,Isafjordur,66.0833,-23.1500,Iceland,IS,ISL,Vestfirðir,admin,2534,1352563432
Borgarnes,Borgarnes,64.5695,-21.8623,Iceland,IS,ISL,Vesturland,admin,1783,1352063842
Venice,Venice,45.4387,12.3350,Italy,IT,ITA,Veneto,admin,270816,1380660414
Trento,Trento,46.0804,11.1200,Italy,IT,ITA,Trentino-Alto Adige,admin,107808,1380953307
Cagliari,Cagliari,39.2224,9.1040,Italy,IT,ITA,Sardegna,admin,291511,1380685705
Rome,Rome,41.8960,12.4833,Italy,IT,ITA,Lazio,primary,3339000,1380382862
Trieste,Trieste,45.6504,13.8000,Italy,IT,ITA,Friuli-Venezia Giulia,admin,216035,1380102581
Palermo,Palermo,38.1250,13.3500,Italy,IT,ITA,Sicilia,admin,863000,1380428434
Marsala,Marsala,37.8054,12.4387,Italy,IT,ITA,Sicilia,,77784,1380770056
Campobasso,Campobasso,41.5630,14.6560,Italy,IT,ITA,Molise,admin,50762,1380959273
L'Aquila,L'Aquila,42.3504,13.3900,Italy,IT,ITA,Abruzzo,admin,68503,1380218474
Civitavecchia,Civitavecchia,42.1004,11.8000,Italy,IT,ITA,Lazio,,61316,1380282443
Catanzaro,Catanzaro,38.9004,16.6000,Italy,IT,ITA,Calabria,admin,95251,1380650072
Genoa,Genoa,44.4100,8.9300,Italy,IT,ITA,Liguria,admin,647497,1380716540
Ancona,Ancona,43.6004,13.4999,Italy,IT,ITA,Marche,admin,100507,1380597324
Bologna,Bologna,44.5004,11.3400,Italy,IT,ITA,Emilia-Romagna,admin,488172,1380202039
Potenza,Potenza,40.6420,15.7990,Italy,IT,ITA,Basilicata,admin,69060,1380649430
Bari,Bari,41.1142,16.8728,Italy,IT,ITA,Puglia,admin,500577,1380991126
Milan,Milan,45.4700,9.2050,Italy,IT,ITA,Lombardy,admin,2945000,1380724377
Turin,Turin,45.0704,7.6700,Italy,IT,ITA,Piedmont,admin,1652000,1380244627
Naples,Naples,40.8400,14.2450,Italy,IT,ITA,Campania,admin,2250000,1380646673
Florence,Florence,43.7800,11.2500,Italy,IT,ITA,Tuscany,admin,1500000,1380726561
Aosta,Aosta,45.7370,7.3150,Italy,IT,ITA,Valle d’Aosta,admin,34062,1380291310
Perugia,Perugia,43.1104,12.3900,Italy,IT,ITA,Umbria,admin,149125,1380939013
Como,Como,45.8100,9.0800,Italy,IT,ITA,Lombardy,minor,250000,1380994905
Novara,Novara,45.4500,8.6200,Italy,IT,ITA,Piedmont,minor,100910,1380911437
Asti,Asti,44.9300,8.2100,Italy,IT,ITA,Piedmont,minor,71276,1380024585
Sassari,Sassari,40.7300,8.5700,Italy,IT,ITA,Sardegna,minor,120729,1380371433
Olbia,Olbia,40.9143,9.5151,Italy,IT,ITA,Sardegna,minor,45366,1380424474
Modena,Modena,44.6500,10.9200,Italy,IT,ITA,Emilia-Romagna,minor,175502,1380306270
Ferrara,Ferrara,44.8504,11.6099,Italy,IT,ITA,Emilia-Romagna,minor,130992,1380682411
Ravenna,Ravenna,44.4204,12.2200,Italy,IT,ITA,Emilia-Romagna,minor,134631,1380964180
Treviso,Treviso,45.6700,12.2400,Italy,IT,ITA,Veneto,minor,177309,1380900516
Verona,Verona,45.4404,10.9900,Italy,IT,ITA,Veneto,minor,347459,1380324879
Udine,Udine,46.0700,13.2400,Italy,IT,ITA,Friuli-Venezia Giulia,minor,119009,1380396446
Bolzano,Bolzano,46.5004,11.3600,Italy,IT,ITA,Trentino-Alto Adige,minor,95895,1380677819
Bergamo,Bergamo,45.7004,9.6700,Italy,IT,ITA,Lombardy,minor,200000,1380253521
Salerno,Salerno,40.6804,14.7699,Italy,IT,ITA,Campania,minor,954265,1380863448
Pescara,Pescara,42.4554,14.2187,Italy,IT,ITA,Abruzzo,minor,314789,1380000966
Arezzo,Arezzo,43.4617,11.8750,Italy,IT,ITA,Tuscany,minor,91589,1380418355
Siena,Siena,43.3170,11.3500,Italy,IT,ITA,Tuscany,minor,52625,1380088439
Livorno,Livorno,43.5511,10.3023,Italy,IT,ITA,Tuscany,minor,156274,1380159305
Pisa,Pisa,43.7205,10.4000,Italy,IT,ITA,Tuscany,minor,203336,1380310225
Parma,Parma,44.8104,10.3200,Italy,IT,ITA,Emilia-Romagna,minor,166011,1380655938
Catania,Catania,37.5000,15.0800,Italy,IT,ITA,Sicilia,minor,674542,1380562508
Messina,Messina,38.2005,15.5500,Italy,IT,ITA,Sicilia,minor,252026,1380622386
Ragusa,Ragusa,36.9300,14.7300,Italy,IT,ITA,Sicilia,minor,68956,1380117871
Siracusa,Siracusa,37.0704,15.2900,Italy,IT,ITA,Sicilia,minor,123657,1380071816
Reggio di Calabria,Reggio di Calabria,38.1150,15.6414,Italy,IT,ITA,Calabria,minor,180353,1380630212
Vibo Valentia,Vibo Valentia,38.6666,16.1000,Italy,IT,ITA,Calabria,minor,33957,1380359147
Crotone,Crotone,39.0833,17.1233,Italy,IT,ITA,Calabria,minor,60010,1380444441
Foggia,Foggia,41.4605,15.5600,Italy,IT,ITA,Puglia,minor,155203,1380084447
Barletta,Barletta,41.3200,16.2700,Italy,IT,ITA,Puglia,minor,107830,1380940717
Taranto,Taranto,40.5084,17.2300,Italy,IT,ITA,Puglia,minor,202033,1380707445
Brindisi,Brindisi,40.6403,17.9300,Italy,IT,ITA,Puglia,minor,104437,1380201254
Lecce,Lecce,40.3604,18.1500,Italy,IT,ITA,Puglia,minor,162582,1380057273
Benevento,Benevento,41.1337,14.7500,Italy,IT,ITA,Campania,minor,61791,1380723198
Caserta,Caserta,41.0600,14.3374,Italy,IT,ITA,Campania,minor,250000,1380614087

